available;categoryId;currencyId;description;id;local_delivery_cost;modified_time;name;oldprice;param;picture;price;type;url;vendor
true;Pants;USD;"Style:Casual,Chic
Type:Skinny Pants
Material:75%Polyester,15%Elastane,10%PU Leather
Length:Long
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:1*Pants
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Do not wash


 
 
   
    
   
   
   Product Features 
   
   
    
    Fleece Lined: Lined with fleece for added warmth, making it suitable for daily wear in autumn and winter. 
    PU Leather Material: Made from PU leather for a comfortable texture and excellent elasticity, offering a slimming effect and accommodating various body shapes. 
    Curved High Waist Design: Features a curved high waist design that cinches the waist, providing a slimming effect by accentuating the curves and flattening the stomach. 
    
   
 
";fc8d41ee-9bce-4652-8dca-e1eadb261596;0.0;1727540572;PU Leather Leggings High Waist Curved Fleece Lined Tights Casual Pants;;color:gray|size:S,XL,L,M;https://image.geeko.ltd/original/fc8d41ee-9bce-4652-8dca-e1eadb261596;27.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3Dfc8d41ee-9bce-4652-8dca-e1eadb261596%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Pants;USD;"Style:Casual,Chic
Type:Skinny Pants
Material:75%Polyester,15%Elastane,10%PU Leather
Length:Long
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:1*Pants
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Do not wash


 
 
   
    
   
   
   Product Features 
   
   
    
    Fleece Lined: Lined with fleece for added warmth, making it suitable for daily wear in autumn and winter. 
    PU Leather Material: Made from PU leather for a comfortable texture and excellent elasticity, offering a slimming effect and accommodating various body shapes. 
    Curved High Waist Design: Features a curved high waist design that cinches the waist, providing a slimming effect by accentuating the curves and flattening the stomach. 
    
   
 
";c5dc6209-7966-4bce-917e-1789feff3eb2;0.0;1727540572;PU Leather Leggings High Waist Curved Fleece Lined Tights Casual Pants;;color:coffee|size:S,XL,L,M;https://image.geeko.ltd/original/c5dc6209-7966-4bce-917e-1789feff3eb2;27.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3Dc5dc6209-7966-4bce-917e-1789feff3eb2%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Pants;USD;"Style:Casual,Chic
Type:Skinny Pants
Material:75%Polyester,15%Elastane,10%PU Leather
Length:Long
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:1*Pants
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Do not wash


 
 
   
    
   
   
   Product Features 
   
   
    
    Fleece Lined: Lined with fleece for added warmth, making it suitable for daily wear in autumn and winter. 
    PU Leather Material: Made from PU leather for a comfortable texture and excellent elasticity, offering a slimming effect and accommodating various body shapes. 
    Curved High Waist Design: Features a curved high waist design that cinches the waist, providing a slimming effect by accentuating the curves and flattening the stomach. 
    
   
 
";8d415ca2-aa6e-4443-88c4-688a5e408d4f;0.0;1727540572;PU Leather Leggings High Waist Curved Fleece Lined Tights Casual Pants;;color:black|size:S,XL,L,M;https://image.geeko.ltd/original/8d415ca2-aa6e-4443-88c4-688a5e408d4f;27.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D8d415ca2-aa6e-4443-88c4-688a5e408d4f%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Jackets & Coats;USD;"Style:Casual,Chic
Type:Coat
Material:100%Polyester
Neckline:Hooded
Sleeve Style:Long Sleeve
Length:Regular
Pattern Type:Plain
Decoration:Fleece Lined,Pocket,Zipper
Fit Type:Regular
Occasion:Daily
Package Include:1*Coat
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash, do not dry clean


 
 
   
    
   
   
   Product Features 
   
   
    
    Contrast Fuzzy Lining: Lined with soft, cozy fleece to keep you warm during chilly days. 
    Detachable Fluffy Trim Hood: The hood is accented with plush, fluffyy trim for extra warmth and a chic finish. 
    Functional Utility Pockets: Large utility pockets provide practicality and convenience for daily wear. 
    Metal Zipper &amp; Decorative Buckles: Equipped with a durable metal zipper and refined decorative buckles, adding a touch of sophistication and detail to the coat. 
    Cropped Silhouette: The cropped cut gives a sleek, contemporary look, adding a touch of modern style to your winter outfits. 
    
   
 
";db7b7279-6807-4c2f-a2a2-a0ea1c5c940f;0.0;1727540572;Fuzzy Trim Jacket Hooded Zip Up Fleece Lined Coat Outwear with Pockets;;color:hot pink|size:S,XL,L,M;https://image.geeko.ltd/original/db7b7279-6807-4c2f-a2a2-a0ea1c5c940f;47.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3Ddb7b7279-6807-4c2f-a2a2-a0ea1c5c940f%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Jackets & Coats;USD;"Style:Casual,Chic
Type:Coat
Material:100%Polyester
Neckline:Hooded
Sleeve Style:Long Sleeve
Length:Regular
Pattern Type:Plain
Decoration:Fleece Lined,Pocket,Zipper
Fit Type:Regular
Occasion:Daily
Package Include:1*Coat
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash, do not dry clean


 
 
   
    
   
   
   Product Features 
   
   
    
    Contrast Fuzzy Lining: Lined with soft, cozy fleece to keep you warm during chilly days. 
    Detachable Fluffy Trim Hood: The hood is accented with plush, fluffyy trim for extra warmth and a chic finish. 
    Functional Utility Pockets: Large utility pockets provide practicality and convenience for daily wear. 
    Metal Zipper &amp; Decorative Buckles: Equipped with a durable metal zipper and refined decorative buckles, adding a touch of sophistication and detail to the coat. 
    Cropped Silhouette: The cropped cut gives a sleek, contemporary look, adding a touch of modern style to your winter outfits. 
    
   
 
";1010f002-c460-4f5d-bfd3-d5d091cfa129;0.0;1727540572;Fuzzy Trim Jacket Hooded Zip Up Fleece Lined Coat Outwear with Pockets;;color:black|size:S,XL,L,M;https://image.geeko.ltd/original/1010f002-c460-4f5d-bfd3-d5d091cfa129;47.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D1010f002-c460-4f5d-bfd3-d5d091cfa129%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Fashion
Type:Flat Sandals
Material:100%PU
Pattern Type:Floral
Occasion:Vacation
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     3D Floral Design, a unique and eye-catching addition. 
     Pearls adds a touch of elegance and luxury to the design.&nbsp; 
     Toe Post offers stability and support, allowing for easy wear and all-day comfort. 
     Perfect for summer days, beach vacations, or any casual outing. 
     
    
    
     
    
   
 
";51284eb3-5a2d-44f6-9f1e-54861f84d927;0.0;1727451118;Toe Ring Flower Design Flat Sandals;;color:white|size:US8.5,US9.5,US7,US6,US11,US10,US8;https://image.geeko.ltd/original/51284eb3-5a2d-44f6-9f1e-54861f84d927;21.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D51284eb3-5a2d-44f6-9f1e-54861f84d927%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;flips flops;USD;"Style:Chic
Type:Flip Flops
Pattern Type:Floral
Decoration:Cutout
Occasion:Daily
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Flip Flops


 
 
  About This Item 
   
   From braided leather and Floral Pattern to rhinestone designs, these flip flops offer a variety of bright and stylish flat slippers to choose from for the perfect fashion statement. 
   Perfect for beach or beach style, these flip-flop sandals feature a classic lace-up style with a soft footbed and grippy traction sole. 
   Suitable for various occasions, such as vacation, shopping, daily life and outdoor activities. 
   
 
";11102254-4f3a-40f1-9f0b-862a7c3aee19;0.0;1727451118;Floral Pattern Flip Flops Comfortable Casual Summer Beach Slippers;;color:gold|size:US11.5,US8.5,US9.5,US7,US12,US11,US6,US10,US5.5,US8;https://image.geeko.ltd/original/11102254-4f3a-40f1-9f0b-862a7c3aee19;18.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D11102254-4f3a-40f1-9f0b-862a7c3aee19%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Chic
Type:Flat Sandals
Pattern Type:Floral
Occasion:Beach,Daily,Vacation
Toe:Toe Post
Heel Height:Flat
Package Include:1*Sandals
Strap Type:Toe-strap


 
 
";d42fd494-3095-4d7b-885d-39803f4838a5;0.0;1727451118;Flower Pattern Slingback Summer Beach Slippers;;color:brown|size:US9.5,US7,US10;https://image.geeko.ltd/original/d42fd494-3095-4d7b-885d-39803f4838a5;19.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3Dd42fd494-3095-4d7b-885d-39803f4838a5%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Shirt Dresses;USD;"Style:Chic
Type:A Line
Material:100%Polyester
Neckline:Turn-down Collar
Sleeve Style:Long Sleeve
Length:Mini
Pattern Type:Plain
Decoration:Button,Ruffles
Fit Type:Regular
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";1afff9e7-c3e8-4695-bac9-076a206c9e76;0.0;1727451118;Long Sleeve Buttoned Ruffle Hem Shirt Dress;;color:blue|size:S,L,M;https://image.geeko.ltd/original/1afff9e7-c3e8-4695-bac9-076a206c9e76;24.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D1afff9e7-c3e8-4695-bac9-076a206c9e76%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Shirt Dresses;USD;"Style:Chic
Type:A Line
Material:100%Polyester
Neckline:Turn-down Collar
Sleeve Style:Long Sleeve
Length:Mini
Pattern Type:Plain
Decoration:Button,Ruffles
Fit Type:Regular
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";f68f1536-507b-4796-9ff4-ebb6c67534b7;0.0;1727451118;Long Sleeve Buttoned Ruffle Hem Shirt Dress;;color:blue|size:S,L,M;https://image.geeko.ltd/original/f68f1536-507b-4796-9ff4-ebb6c67534b7;24.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3Df68f1536-507b-4796-9ff4-ebb6c67534b7%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Two-piece Sets;USD;"Style:Chic,Elegant
Type:Pants Sets
Material:97%Polyester,3%Elastane
Neckline:V-Neck
Sleeve Style:Sleeveless
Length:Long
Pattern Type:Plain
Decoration:Button
Fit Type:Regular
Occasion:Work
Package Include:1*Pants Set
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";5befbeb3-52f4-4d7d-9ed3-66863e31cd0d;0.0;1727451118;Buttoned Vest Top & Wide Leg Pants Set;;color:black|size:XL;https://image.geeko.ltd/original/5befbeb3-52f4-4d7d-9ed3-66863e31cd0d;37.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D5befbeb3-52f4-4d7d-9ed3-66863e31cd0d%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Slippers;USD;"Style:Chic
Type:Slippers
Pattern Type:Floral
Occasion:Beach,Daily,Vacation
Toe:Toe Post
Heel Height:Flat
Package Include:1*Slippers


 
 
  About this Item 
   
   From Floral Pattern to rhinestone designs, these flip flops offer a variety of bright and stylish flat slippers to choose from for the perfect fashion statement. 
   Perfect for beach or beach style, these flip-flop sandals feature a classic style with a soft footbed and grippy traction sole. 
   Suitable for various occasions, such as vacation, shopping, daily life and outdoor activities. 
   
 
";db0a5172-91af-47f9-946c-19c97da735e0;0.0;1727451118;Rhinestone Floral Pattern Hollow Out Flip Flops Slippers;;color:gold|size:US11.5,US8.5,US9.5,US12,US7,US11,US6,US10,US5.5,US8;https://image.geeko.ltd/original/db0a5172-91af-47f9-946c-19c97da735e0;18.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3Ddb0a5172-91af-47f9-946c-19c97da735e0%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Heeled-Sandals;USD;"Style:Chic
Type:Heeled-Sandals
Material:100%PU
Pattern Type:Colorblock
Occasion:Daily
Toe:Peep Toe
Heel Height:Low Heel
Package Include:1* Sandals
HEEL HEIGHT:	5.5cm


 
 
   Note: There might be 2-3% difference according to manual measurement. Please check the measurement chart carefully before you buy the item. +Please note that slight color difference should be acceptable due to the light and screen. 
 
";8443bfc9-526b-45a6-b94d-d4e9728d9d86;0.0;1727451118;Croc Embossed Rhinestone Chunky Heels;;color:purple|size:US8.5,US9.5,US7,US6,US11,US10,US8;https://image.geeko.ltd/original/8443bfc9-526b-45a6-b94d-d4e9728d9d86;28.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D8443bfc9-526b-45a6-b94d-d4e9728d9d86%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Fashion
Type:Flat Sandals
Material:100%PU
Pattern Type:Floral
Occasion:Vacation
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     3D Floral Design, a unique and eye-catching addition. 
     Pearls adds a touch of elegance and luxury to the design.&nbsp; 
     Toe Post offers stability and support, allowing for easy wear and all-day comfort. 
     Perfect for summer days, beach vacations, or any casual outing. 
     
    
    
     
    
   
 
";e28f0c64-5270-4486-9266-4b0e691d6d42;0.0;1727451118;Toe Ring Flower Design Flat Sandals;;color:pink|size:US8.5,US9.5,US7,US11,US6,US10,US5.5,US8;https://image.geeko.ltd/original/e28f0c64-5270-4486-9266-4b0e691d6d42;21.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3De28f0c64-5270-4486-9266-4b0e691d6d42%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Fashion
Type:Flat Sandals
Material:100%PU
Pattern Type:Floral
Occasion:Vacation
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     3D Floral Design, a unique and eye-catching addition. 
     Pearls adds a touch of elegance and luxury to the design.&nbsp; 
     Toe Post offers stability and support, allowing for easy wear and all-day comfort. 
     Perfect for summer days, beach vacations, or any casual outing. 
     
    
    
     
    
   
 
";cb2b0e64-4a09-46c6-a805-cd24e6f78ae5;0.0;1727451118;Toe Ring Flower Design Flat Sandals;;color:hot pink|size:US8.5,US9.5,US7,US6,US11,US10,US5.5,US8;https://image.geeko.ltd/original/cb2b0e64-4a09-46c6-a805-cd24e6f78ae5;21.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3Dcb2b0e64-4a09-46c6-a805-cd24e6f78ae5%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Fashion
Type:Flat Sandals
Material:100%PU
Pattern Type:Floral
Occasion:Vacation
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     3D Floral Design, a unique and eye-catching addition. 
     Pearls adds a touch of elegance and luxury to the design.&nbsp; 
     Toe Post offers stability and support, allowing for easy wear and all-day comfort. 
     Perfect for summer days, beach vacations, or any casual outing. 
     
    
    
     
    
   
 
";563b1040-697a-4294-9b3d-415aa15f230e;0.0;1727451118;Toe Ring Flower Design Flat Sandals;;color:dark blue|size:US8.5,US9.5,US7,US6,US11,US5.5,US10,US8;https://image.geeko.ltd/original/563b1040-697a-4294-9b3d-415aa15f230e;21.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D563b1040-697a-4294-9b3d-415aa15f230e%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Fashion
Type:Flat Sandals
Material:100%PU
Pattern Type:Floral
Occasion:Vacation
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     3D Floral Design, a unique and eye-catching addition. 
     Pearls adds a touch of elegance and luxury to the design.&nbsp; 
     Toe Post offers stability and support, allowing for easy wear and all-day comfort. 
     Perfect for summer days, beach vacations, or any casual outing. 
     
    
    
     
    
   
 
";87bc7083-bd6c-45d7-a505-f789897959f0;0.0;1727451118;Toe Ring Flower Design Flat Sandals;;color:hot pink|size:US8.5,US9.5,US7,US6,US11,US5.5,US10,US8;https://image.geeko.ltd/original/87bc7083-bd6c-45d7-a505-f789897959f0;21.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D87bc7083-bd6c-45d7-a505-f789897959f0%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Fashion
Type:Flat Sandals
Material:100%PU
Pattern Type:Floral
Occasion:Vacation
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     3D Floral Design, a unique and eye-catching addition. 
     Pearls adds a touch of elegance and luxury to the design.&nbsp; 
     Toe Post offers stability and support, allowing for easy wear and all-day comfort. 
     Perfect for summer days, beach vacations, or any casual outing. 
     
    
    
     
    
   
 
";1e63c6da-9121-4e74-965d-5d0ee84adf7c;0.0;1727451118;Toe Ring Flower Design Flat Sandals;;color:pink|size:US8.5,US9.5,US7,US11,US6,US5.5,US10,US8;https://image.geeko.ltd/original/1e63c6da-9121-4e74-965d-5d0ee84adf7c;21.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D1e63c6da-9121-4e74-965d-5d0ee84adf7c%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Fashion
Type:Flat Sandals
Material:100%PU
Pattern Type:Floral
Occasion:Vacation
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     3D Floral Design, a unique and eye-catching addition. 
     Pearls adds a touch of elegance and luxury to the design.&nbsp; 
     Toe Post offers stability and support, allowing for easy wear and all-day comfort. 
     Perfect for summer days, beach vacations, or any casual outing. 
     
    
    
     
    
   
 
";52cffb9c-48ed-4f3a-8cb5-6c08118c7928;0.0;1727451118;Toe Ring Flower Design Flat Sandals;;color:dark blue|size:US8.5,US9.5,US7,US11,US6,US5.5,US10,US8;https://image.geeko.ltd/original/52cffb9c-48ed-4f3a-8cb5-6c08118c7928;21.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D52cffb9c-48ed-4f3a-8cb5-6c08118c7928%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Flats-Sandals;USD;"Style:Fashion
Type:Flat Sandals
Material:100%PU
Pattern Type:Floral
Occasion:Vacation
Toe:Round Toe,Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     3D Floral Design, a unique and eye-catching addition. 
     Pearls adds a touch of elegance and luxury to the design.&nbsp; 
     Toe Post offers stability and support, allowing for easy wear and all-day comfort. 
     Perfect for summer days, beach vacations, or any casual outing. 
     
    
    
     
    
   
 
";ed39c1e7-d7c8-44ae-b34f-965f8b96e9e5;0.0;1727451118;Toe Ring Flower Design Flat Sandals;;color:white|size:US8.5,US9.5,US7,US6,US11,US10,US8;https://image.geeko.ltd/original/ed39c1e7-d7c8-44ae-b34f-965f8b96e9e5;21.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3Ded39c1e7-d7c8-44ae-b34f-965f8b96e9e5%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Shirt Dresses;USD;"Style:Casual,Chic
Type:Asymmetrical
Material:100%Polyester
Neckline:Turn-down Collar
Sleeve Style:Long Sleeve
Length:Mini
Pattern Type:Striped
Decoration:Button,Drawstring
Fit Type:Regular
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     Striped creates a visually appealing look that is both classic and modern.&nbsp; 
     Side Drawstring, allows you to customize the fit, providing both comfort and style. 
     Asymmetrical Hem helps to accentuate your curves and creates a flattering silhouette. 
     The Button Detail adds a touch of elegance and provides functionality. 
     Mini Shirt Dress exudes a feminine and elegant charm, creating a slimming effect. 
     
    
   
 
";3b81d024-2474-4cbb-b648-1c9547aaf51e;0.0;1727451118;Striped Button Down Shirt Dress Back Shirred Long Sleeve Side Drawstring Mini Dresses;;color:black|size:S,XL,M;https://image.geeko.ltd/original/3b81d024-2474-4cbb-b648-1c9547aaf51e;27.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D3b81d024-2474-4cbb-b648-1c9547aaf51e%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Shirt Dresses;USD;"Style:Casual,Chic
Type:Asymmetrical
Material:100%Polyester
Neckline:Turn-down Collar
Sleeve Style:Long Sleeve
Length:Mini
Pattern Type:Striped
Decoration:Button,Drawstring
Fit Type:Regular
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     Striped creates a visually appealing look that is both classic and modern.&nbsp; 
     Side Drawstring, allows you to customize the fit, providing both comfort and style. 
     Asymmetrical Hem helps to accentuate your curves and creates a flattering silhouette. 
     The Button Detail adds a touch of elegance and provides functionality. 
     Mini Shirt Dress exudes a feminine and elegant charm, creating a slimming effect. 
     
    
   
 
";06dce5bc-1f8b-440a-860e-38f249660089;0.0;1727451118;Striped Button Down Shirt Dress Back Shirred Long Sleeve Side Drawstring Mini Dresses;;color:green|size:S,XL,L,M;https://image.geeko.ltd/original/06dce5bc-1f8b-440a-860e-38f249660089;27.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D06dce5bc-1f8b-440a-860e-38f249660089%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Shirt Dresses;USD;"Style:Casual,Chic
Type:Asymmetrical
Material:100%Polyester
Neckline:Turn-down Collar
Sleeve Style:Long Sleeve
Length:Mini
Pattern Type:Striped
Decoration:Button,Drawstring
Fit Type:Regular
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     Striped creates a visually appealing look that is both classic and modern.&nbsp; 
     Side Drawstring, allows you to customize the fit, providing both comfort and style. 
     Asymmetrical Hem helps to accentuate your curves and creates a flattering silhouette. 
     The Button Detail adds a touch of elegance and provides functionality. 
     Mini Shirt Dress exudes a feminine and elegant charm, creating a slimming effect. 
     
    
   
 
";0b808630-d32d-4b2b-a234-7a2537a331fb;0.0;1727451118;Striped Button Down Shirt Dress Back Shirred Long Sleeve Side Drawstring Mini Dresses;;color:purple|size:S,XL,L;https://image.geeko.ltd/original/0b808630-d32d-4b2b-a234-7a2537a331fb;27.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3D0b808630-d32d-4b2b-a234-7a2537a331fb%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
true;Shirt Dresses;USD;"Style:Casual,Chic
Type:Asymmetrical
Material:100%Polyester
Neckline:Turn-down Collar
Sleeve Style:Long Sleeve
Length:Mini
Pattern Type:Striped
Decoration:Button,Drawstring
Fit Type:Regular
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     Striped creates a visually appealing look that is both classic and modern.&nbsp; 
     Side Drawstring, allows you to customize the fit, providing both comfort and style. 
     Asymmetrical Hem helps to accentuate your curves and creates a flattering silhouette. 
     The Button Detail adds a touch of elegance and provides functionality. 
     Mini Shirt Dress exudes a feminine and elegant charm, creating a slimming effect. 
     
    
   
 
";e8d170c5-0e2f-46f1-a950-49cc7634396f;0.0;1727451118;Striped Button Down Shirt Dress Back Shirred Long Sleeve Side Drawstring Mini Dresses;;color:red|size:XL,L,M;https://image.geeko.ltd/original/e8d170c5-0e2f-46f1-a950-49cc7634396f;27.0;;https://heqgr.com/g/68eif155721e88db6f1138a0bfaa27/?f_id=25189&ulp=https%3A%2F%2Fwww.boutiquefeel.com%2Fpc%2Fproduct_detail%3FproductId%3De8d170c5-0e2f-46f1-a950-49cc7634396f%26utm_source%3Dadmitad%26utm_currency%3DUSD;boutiquefeel
